text 1,text 2,label
"How do the neural representations underlying category learning change as skill develops? We examined perceptual category learning using a prototype learning task known to recruit a corticostriatal system including the posterior striatum, motor cortex, visual cortex, and intraparietal sulcus (IPS). Male and female human participants practiced categorizing stimuli as category members or nonmembers (A vs not-A) across 3 d, with fMRI data collected at the beginning and end. Univariate analyses found that corticostriatal activity in regions associated with habitual instrumental learning was recruited across both sessions, but activity in regions associated with goal-directed instrumental learning decreased from Day 1 to Day 3. Multivoxel pattern analysis (MVPA) indicated that after training, the trained category could be more easily decoded from the IPS when compared with a novel category. Representational similarity analysis (RSA) showed development of category representations in the IPS and motor cortex. In addition, RSA revealed evidence for category-related representations including prototype representation in the ventromedial prefrontal cortex which may reflect parallel development of schematic memory for the category structure. Overall, the results converge to show how performance of category decisions and representations of the category structure emerge after extensive training across the corticostriatal system underlying perceptual category learning.","How do the neural representations underlying category learning change as skill develops? We examined perceptual category learning using a prototype learning task known to recruit a corticostriatal system including the posterior striatum, motor cortex, visual cortex, and intraparietal sulcus (IPS). Male and female human participants practiced categorizing stimuli as category members or nonmembers (A vs not-A) across 3 d, with fMRI data collected at the beginning and end. Univariate analyses found that corticostriatal activity in regions associated with habitual instrumental learning was recruited across both sessions, but activity in regions associated with goal-directed instrumental learning increased from Day 1 to Day 3. Multivoxel pattern analysis (MVPA) indicated that after training, the trained category could be more easily decoded from the IPS when compared with a novel category. Representational similarity analysis (RSA) showed development of category representations in the IPS and motor cortex. In addition, RSA revealed evidence for category-related representations including prototype representation in the ventromedial prefrontal cortex which may reflect parallel development of schematic memory for the category structure. Overall, the results converge to show how performance of category decisions and representations of the category structure emerge after extensive training across the corticostriatal system underlying perceptual category learning.",text 1
"While there may be microbial contributions to Alzheimer's disease (AD), findings have been inconclusive. We recently reported an AD-associated CD83(+) microglia subtype associated with increased immunoglobulin G4 (IgG4) in the transverse colon (TC). We used immunohistochemistry (IHC), IgG4 repertoire profiling, and brain organoid experiments to explore this association. CD83(+) microglia in the superior frontal gyrus (SFG) are associated with decreased IgG4 and human cytomegalovirus (HCMV) in the TC, anti-HCMV IgG4 in cerebrospinal fluid, and both HCMV and IgG4 in the SFG and vagal nerve. This association was replicated in an independent AD cohort. HCMV-infected cerebral organoids showed accelerated AD pathophysiological features (Aβ42 and pTau-212) and neuronal death. Findings indicate complex, cross-tissue interactions between HCMV and the adaptive immune response associated with CD83(+) microglia in persons with AD. This may indicate an opportunity for antiviral therapy in persons with AD and biomarker evidence of HCMV, IgG4, or CD83(+) microglia.","While there may be microbial contributions to Alzheimer's disease (AD), findings have been inconclusive. We recently reported an AD-associated CD83(+) microglia subtype associated with increased immunoglobulin G4 (IgG4) in the transverse colon (TC). We used immunohistochemistry (IHC), IgG4 repertoire profiling, and brain organoid experiments to explore this association. CD83(+) microglia in the superior frontal gyrus (SFG) are associated with elevated IgG4 and human cytomegalovirus (HCMV) in the TC, anti-HCMV IgG4 in cerebrospinal fluid, and both HCMV and IgG4 in the SFG and vagal nerve. This association was replicated in an independent AD cohort. HCMV-infected cerebral organoids showed accelerated AD pathophysiological features (Aβ42 and pTau-212) and neuronal death. Findings indicate complex, cross-tissue interactions between HCMV and the adaptive immune response associated with CD83(+) microglia in persons with AD. This may indicate an opportunity for antiviral therapy in persons with AD and biomarker evidence of HCMV, IgG4, or CD83(+) microglia. Cross-tissue interaction between HCMV and the adaptive immune response in a subset of persons with AD. Presence of CD83(+) microglial associated with IgG4 and HCMV in the gut. CD83(+) microglia are also associated presence of HCMV and IgG4 in the cortex and vagal nerve. Replication of key association in an independent cohort of AD subjects. HCMV infection of cerebral organoids accelerates the production of AD neuropathological features.",text 2
"Remembering events is crucial to intelligent behavior. Flexible memory retrieval requires a cognitive map and is supported by two key brain systems: hippocampal episodic memory (EM) and prefrontal working memory (WM). Although an understanding of EM is emerging, little is understood of WM beyond simple memory retrieval. We develop a mathematical theory relating the algorithms and representations of EM and WM by unveiling a duality between storing memories in synapses versus neural activity. This results in a formalism of prefrontal WM as structured, controllable neural subspaces (activity slots) representing dynamic cognitive maps without synaptic plasticity. Using neural networks, we elucidate differences, similarities, and trade-offs between the hippocampal and prefrontal algorithms. Lastly, we show that prefrontal representations in tasks from list learning to cue-dependent recall are unified as controllable activity slots. Our results unify frontal and temporal representations of memory and offer a new understanding for dynamic prefrontal representations of WM.","Remembering events is crucial to intelligent behavior. Flexible memory retrieval requires a cognitive map and is supported by two key brain systems: hippocampal episodic memory (EM) and prefrontal working memory (WM). Although an understanding of EM is emerging, little is understood of WM beyond simple memory retrieval. We develop a mathematical theory relating the algorithms and representations of EM and WM by unveiling a duality between storing memories in synapses versus neural activity. This results in a formalism of prefrontal WM as structured, controllable neural subspaces (activity slots) representing dynamic cognitive maps without synaptic plasticity. Using neural networks, we elucidate differences, similarities, and trade-offs between the hippocampal and prefrontal algorithms. Lastly, we show that prefrontal representations in tasks from list learning to cue-dependent recall are fragmented rather than unified as controllable activity slots. Our results unify frontal and temporal representations of memory and offer a new understanding for dynamic prefrontal representations of WM.",text 1
"Precise temporal control of sensorimotor coordination and adaptation is a fundamental basis of animal behavior. How different brain regions are involved in regulating the flexible temporal adaptation remains elusive. Here, we investigated the neuronal dynamics of the cerebellar interposed nucleus (IpN) and the medial prefrontal cortex (mPFC) neurons during temporal adaptation between delay eyeblink conditioning (DEC) and trace eyeblink conditioning (TEC). When mice were trained for either DEC or TEC and subsequently subjected to a new paradigm, their conditioned responses (CRs) adapted virtually instantaneously. Changes in the activity of the IpN neurons related to CR timing were prominent during DEC-to-TEC adaptation, but even more pronounced during TEC-to-DEC adaptation. In contrast, mPFC neurons could rapidly alter their modulation patterns during both adaptation paradigms. Accordingly, silencing the mPFC completely blocked the adaptation of CR timing. These results illustrate how cerebral and cerebellar mechanisms may play different roles during adaptive control of associative motor timing.","Precise temporal control of sensorimotor coordination and adaptation is a fundamental basis of animal behavior. How different brain regions are involved in regulating the flexible temporal adaptation remains elusive. Here, we investigated the neuronal dynamics of the cerebellar interposed nucleus (IpN) and the medial prefrontal cortex (mPFC) neurons during temporal adaptation between delay eyeblink conditioning (DEC) and trace eyeblink conditioning (TEC). When mice were trained for either DEC or TEC and subsequently subjected to a new paradigm, their conditioned responses (CRs) adapted virtually instantaneously. Changes in the activity of the IpN neurons related to CR timing were prominent during DEC-to-TEC adaptation, but less so during TEC-to-DEC adaptation. In contrast, mPFC neurons could rapidly alter their modulation patterns during both adaptation paradigms. Accordingly, silencing the mPFC completely blocked the adaptation of CR timing. These results illustrate how cerebral and cerebellar mechanisms may play different roles during adaptive control of associative motor timing.",text 2
"Cognitive control relies on neural representations that are inherently high-dimensional and distributed across multiple subregions in the prefrontal cortex (PFC). Traditional approaches tackle prefrontal representation by reducing it into a unidimensional measure (univariate amplitude) or using it to distinguish a limited number of alternatives (pattern classification). In contrast, representational similarity analysis (RSA) enables flexibly formulating various hypotheses about informational contents underlying the neural codes, explicitly comparing hypotheses, and examining the representational alignment between brain regions. Here, we used a multifaceted paradigm wherein the difficulty of cognitive control was manipulated separately for five cognitive tasks. We used RSA to unveil representational contents, measure the representational alignment between regions, and quantify representational generality versus specificity. We found a graded transition in the lateral PFC: The dorsocaudal PFC was tuned to task difficulty (indexed by reaction times), preferentially connected with the parietal cortex, and representationally specific across domains. The ventrorostral PFC was tuned to the abstract structure of tasks, preferentially connected with the temporal cortex, and representationally specific. The middle PFC (interposed between the dorsocaudal and ventrorostral PFC) was tuned to individual task sets and ranked in the middle in terms of connectivity and generalizability. Furthermore, whether a region was dimensionally rich or sparse covaried with its functional profile: Low dimensionality (only gist) in the dorsocaudal PFC dovetailed with better generality, whereas high dimensionality (gist plus details) in the ventrorostral PFC corresponded with better ability to encode subtleties. Our findings, collectively, demonstrate how cognitive control is decomposed into distinct facets that transition steadily along prefrontal subregions.","Cognitive control relies on neural representations that are inherently high-dimensional and distributed across multiple subregions in the prefrontal cortex (PFC). Traditional approaches tackle prefrontal representation by reducing it into a unidimensional measure (univariate amplitude) or using it to distinguish a limited number of alternatives (pattern classification). In contrast, representational similarity analysis (RSA) enables flexibly formulating various hypotheses about informational contents underlying the neural codes, explicitly comparing hypotheses, and examining the representational alignment between brain regions. Here, we used a multifaceted paradigm wherein the difficulty of cognitive control was manipulated separately for five cognitive tasks. We used RSA to unveil representational contents, measure the representational alignment between regions, and quantify representational generality versus specificity. We found a graded transition in the lateral PFC: The dorsocaudal PFC was tuned to task difficulty (indexed by reaction times), preferentially connected with the parietal cortex, and representationally generalizable across domains. The ventrorostral PFC was tuned to the abstract structure of tasks, preferentially connected with the temporal cortex, and representationally specific. The middle PFC (interposed between the dorsocaudal and ventrorostral PFC) was tuned to individual task sets and ranked in the middle in terms of connectivity and generalizability. Furthermore, whether a region was dimensionally rich or sparse covaried with its functional profile: Low dimensionality (only gist) in the dorsocaudal PFC dovetailed with better generality, whereas high dimensionality (gist plus details) in the ventrorostral PFC corresponded with better ability to encode subtleties. Our findings, collectively, demonstrate how cognitive control is decomposed into distinct facets that transition steadily along prefrontal subregions.",text 2
"High-resolution awake mouse functional magnetic resonance imaging (fMRI) remains challenging despite extensive efforts to address motion-induced artifacts and stress. This study introduces an implantable radio frequency (RF) surface coil design that minimizes image distortion caused by the air/tissue interface of mouse brains while simultaneously serving as a headpost for fixation during scanning. Furthermore, this study provides a thorough acclimation method used to accustom animals to the MRI environment minimizing motion-induced artifacts. Using a 14 T scanner, high-resolution fMRI enabled brain-wide functional mapping of visual and vibrissa stimulation at 100 µm×100 µm×200 µm resolution with a 2 s per frame sampling rate. Besides activated ascending visual and vibrissa pathways, robust blood oxygen level-dependent (BOLD) responses were detected in the anterior cingulate cortex upon visual stimulation and spread through the ventral retrosplenial area (VRA) with vibrissa air-puff stimulation, demonstrating higher-order sensory processing in association cortices of awake mice. In particular, the rapid hemodynamic responses in VRA upon vibrissa stimulation showed a strong correlation with the hippocampus, thalamus, and prefrontal cortical areas. Cross-correlation analysis with designated VRA responses revealed early negative BOLD signals at the contralateral barrel cortex (BC) occurring 2 s prior to the air-puff in awake mice with repetitive stimulation, which was not detected using a randomized stimulation paradigm. This early BC activation indicated a learned anticipation through the vibrissa system and association cortices in awake mice under continuous exposure of repetitive air-puff stimulation. This work establishes a high-resolution awake mouse fMRI platform, enabling brain-wide functional mapping of sensory signal processing in higher association cortical areas.","High-resolution awake mouse functional magnetic resonance imaging (fMRI) remains challenging despite extensive efforts to address motion-induced artifacts and stress. This study introduces an implantable radio frequency (RF) surface coil design that minimizes image distortion caused by the air/tissue interface of mouse brains while simultaneously serving as a headpost for fixation during scanning. Furthermore, this study provides a thorough acclimation method used to accustom animals to the MRI environment minimizing motion-induced artifacts. Using a 14 T scanner, high-resolution fMRI enabled brain-wide functional mapping of visual and vibrissa stimulation at 100 µm×100 µm×200 µm resolution with a 2 s per frame sampling rate. Besides activated ascending visual and vibrissa pathways, robust blood oxygen level-dependent (BOLD) responses were detected in the anterior cingulate cortex upon visual stimulation and spread through the ventral retrosplenial area (VRA) with vibrissa air-puff stimulation, demonstrating higher-order sensory processing in association cortices of awake mice. In particular, the rapid hemodynamic responses in VRA upon vibrissa stimulation showed a strong correlation with the hippocampus, thalamus, and prefrontal cortical areas. Cross-correlation analysis with designated VRA responses revealed early positive BOLD signals at the contralateral barrel cortex (BC) occurring 2 s prior to the air-puff in awake mice with repetitive stimulation, which was not detected using a randomized stimulation paradigm. This early BC activation indicated a learned anticipation through the vibrissa system and association cortices in awake mice under continuous exposure of repetitive air-puff stimulation. This work establishes a high-resolution awake mouse fMRI platform, enabling brain-wide functional mapping of sensory signal processing in higher association cortical areas.",text 2
"Our own experience of emotional events influences how we approach and react to others' emotions. Here we observe that mice exhibit divergent interindividual responses to others in stress (that is, preference or avoidance) only if they have previously experienced the same aversive event. These responses are estrus dependent in females and dominance dependent in males. Notably, silencing the expression of the corticotropin-releasing factor (CRF) within the medial prefrontal cortex (mPFC) attenuates the impact of stress self-experience on the reaction to others' stress. In vivo microendoscopic calcium imaging revealed that mPFC CRF neurons are activated more toward others' stress only following the same negative self-experience. Optogenetic manipulations confirmed that higher activation of mPFC CRF neurons is responsible for the switch from preference to avoidance of others in stress, but only following stress self-experience. These results provide a neurobiological substrate underlying how an individual's emotional experience influences their approach toward others in a negative emotional state.","Our own experience of emotional events influences how we approach and react to others' emotions. Here we observe that mice exhibit divergent interindividual responses to others in stress (that is, preference or avoidance) only if they have previously experienced the same aversive event. These responses are estrus dependent in females and dominance dependent in males. Notably, silencing the expression of the corticotropin-releasing factor (CRF) within the medial prefrontal cortex (mPFC) attenuates the impact of stress self-experience on the reaction to others' stress. In vivo microendoscopic calcium imaging revealed that mPFC CRF neurons are activated more toward others' stress only following the same negative self-experience. Optogenetic manipulations confirmed that higher activation of mPFC CRF neurons is responsible for the switch from preference to avoidance of others in stress, but only following stress self-experience. These results provide a neurobiological substrate underlying how an individual's emotional experience reduces their approach toward others in a negative emotional state.",text 1
"Alzheimer's disease (AD) shows significant sex differences in prevalence and clinical manifestations, but the underlying molecular mechanisms remain unclear. This study used a large-scale, single-cell transcriptomic atlas of the human prefrontal cortex to investigate sex-dependent molecular changes in AD. Our approach combined cell type-specific and sex-specific differential gene expression analysis, pathway enrichment, gene regulatory network construction, and cell-cell communication analysis to identify sex-dependent changes. We found significant sex-specific gene expression patterns and pathway alterations in AD. Male astrocytes showed changes in cell death pathways, with RPTOR as a key regulator, while female astrocytes had alterations in Wnt signaling and cell cycle regulation. Cell-cell communication analysis uncovered sex-specific intercellular signaling patterns, with male-specific impacts on apoptosis-related signaling and female-specific alterations in Wnt and calcium signaling. This study reveals sex-dependent gene expression patterns, pathway alterations, and intercellular communication changes, suggesting the need for sex-specific approaches in AD research. Single-cell transcriptomics reveals significant sex-specific molecular signatures in Alzheimer's disease (AD). Male astrocytes show enhanced modulation of apoptotic and cell death pathways in AD; female astrocytes exhibit distinct alterations in Wnt signaling and cell-cycle regulation. Sex-dimorphic changes in mitochondrial gene expression are observed in excitatory neurons, suggesting divergent energy metabolism profiles may contribute to AD sex differences. RPTOR is identified as a key regulator of male-specific changes in astrocytes, implicating the mechanistic target of rapamycin pathway in sex-dependent AD pathology. New cell-cell communication analyses reveal sex-specific patterns of intercellular signaling, providing insights into how cellular interactions may differentially contribute to AD pathology in males and females.","Alzheimer's disease (AD) shows significant sex differences in prevalence and clinical manifestations, but the underlying molecular mechanisms remain unclear. This study used a large-scale, single-cell transcriptomic atlas of the human prefrontal cortex to investigate sex-dependent molecular changes in AD. Our approach combined cell type-specific and sex-specific differential gene expression analysis, pathway enrichment, gene regulatory network construction, and cell-cell communication analysis to identify sex-dependent changes. We found significant sex-specific gene expression patterns and pathway alterations in AD. Male astrocytes showed changes in cell death pathways, with RPTOR as a key regulator, while female astrocytes had alterations in Wnt signaling and cell cycle regulation. Cell-cell communication analysis uncovered sex-specific intercellular signaling patterns, with male-specific impacts on cell survival-related signaling and female-specific alterations in Wnt and calcium signaling. This study reveals sex-dependent gene expression patterns, pathway alterations, and intercellular communication changes, suggesting the need for sex-specific approaches in AD research. Single-cell transcriptomics reveals significant sex-specific molecular signatures in Alzheimer's disease (AD). Male astrocytes show enhanced modulation of apoptotic and cell death pathways in AD; female astrocytes exhibit distinct alterations in Wnt signaling and cell-cycle regulation. Sex-dimorphic changes in mitochondrial gene expression are observed in excitatory neurons, suggesting divergent energy metabolism profiles may contribute to AD sex differences. RPTOR is identified as a key regulator of male-specific changes in astrocytes, implicating the mechanistic target of rapamycin pathway in sex-dependent AD pathology. New cell-cell communication analyses reveal sex-specific patterns of intercellular signaling, providing insights into how cellular interactions may differentially contribute to AD pathology in males and females.",text 1
"Alzheimer's disease (AD) is the most common neurodegenerative disease, characterized by damage to cortical circuits. However, the mechanisms underlying AD-associated changes in long-range circuits remain poorly understood. In this study, we used viral tracing and fluorescence micro-optical sectioning tomography (fMOST) imaging to investigate whole-brain changes in the input circuit of the frontal cortex of 5×FAD mice. We used whole-brain imaging with single-cell resolution to generate brain-wide input maps of the Alzheimer's disease mouse model. Pathological axonal degeneration was widely observed in upstream regions, including the cortex, hippocampus, and thalamus, across all AD brains examined. The proportion of input neurons projecting to parvalbumin-expressing neurons, compared to those projecting to somatostatin-expressing neurons, increased in the hippocampus and basal forebrain. This decline was closely related to mouse age and the cell type of the presynaptic input neurons. This study demonstrates the selective vulnerability of long-range circuits in the prelimbic area in AD at the mesoscopic level, thereby enhancing our understanding of circuit architecture degeneration across the brain. The pathological changes in the input proportions showed relevance with the mouse age, distribution, and cell type of the presynaptic input neurons. Compared to the cell body and dendrites of the medial prefrontal cortex input neurons, the pathological changes in the axonal structure are more extensive.","Alzheimer's disease (AD) is the most common neurodegenerative disease, characterized by damage to cortical circuits. However, the mechanisms underlying AD-associated changes in long-range circuits remain poorly understood. In this study, we used viral tracing and fluorescence micro-optical sectioning tomography (fMOST) imaging to investigate whole-brain changes in the input circuit of the frontal cortex of 5×FAD mice. Pathological axonal degeneration was widely observed in upstream regions, including the cortex, hippocampus, and thalamus, across all AD brains examined. The proportion of input neurons projecting to parvalbumin-expressing neurons, compared to those projecting to somatostatin-expressing neurons, decreased in the hippocampus and basal forebrain. This decline was closely related to mouse age and the cell type of the presynaptic input neurons. This study demonstrates the selective vulnerability of long-range circuits in the prelimbic area in AD at the mesoscopic level, thereby enhancing our understanding of circuit architecture degeneration across the brain. We used whole-brain imaging with single-cell resolution to generate brain-wide input maps of the Alzheimer's disease mouse model. The pathological changes in the input proportions showed relevance with the mouse age, distribution, and cell type of the presynaptic input neurons. Compared to the cell body and dendrites of the medial prefrontal cortex input neurons, the pathological changes in the axonal structure are more extensive.",text 2
"Social creatures must attend to threat signals from conspecifics and respond appropriately, both behaviorally and physiologically. In this work, we show in mice a threat-sensitive immune mechanism that orchestrates psychological processes and is amenable to social modulation. Repeated encounters with socially cued threats triggered meningeal neutrophil (MN) priming preferentially in males. MN activity was correlated with attenuated defensive responses to cues. Canonical neutrophil-specific activation marker CD177 was upregulated after social threat cueing, and its genetic ablation abrogated male behavioral phenotypes. CD177 signals favored meningeal T helper (Th)1-like immune bias, which blunted neural response to threatening stimuli by enhancing intrinsic GABAergic inhibition within the prelimbic cortex via interferon-gamma (IFN-γ). MN signaling was sensitized by negative emotional states and governed by socially dependent androgen release. This male-biased hormone/neutrophil regulatory axis is seemingly conserved in humans. Our findings provide insights into how immune responses suppress behavioral threat responses, suggesting a possible neuroimmune basis of emotional regulation.","Social creatures must attend to threat signals from conspecifics and respond appropriately, both behaviorally and physiologically. In this work, we show in mice a threat-sensitive immune mechanism that orchestrates psychological processes and is amenable to social modulation. Repeated encounters with socially cued threats triggered meningeal neutrophil (MN) priming preferentially in males. MN activity was correlated with attenuated defensive responses to cues. Canonical neutrophil-specific activation marker CD177 was upregulated after social threat cueing, and its genetic ablation abrogated male behavioral phenotypes. CD177 signals favored meningeal T helper (Th)1-like immune bias, which blunted neural response to threatening stimuli by enhancing intrinsic GABAergic inhibition within the prelimbic cortex via interferon-gamma (IFN-γ). MN signaling was sensitized by negative emotional states and governed by socially dependent androgen release. This male-biased hormone/neutrophil regulatory axis is seemingly conserved in humans. Our findings provide insights into how immune responses influence behavioral threat responses, suggesting a possible neuroimmune basis of emotional regulation.",text 2
"Anxiety elicits various physiological responses, including changes in the respiratory rate and neuronal activity within specific brain regions such as the medial prefrontal cortex (mPFC). Previous research suggests that the olfactory bulb (OB) modulates the mPFC through respiration-coupled oscillations (RCOs), which have been linked to fear-related freezing behavior. Nevertheless, the impact of breathing on frontal brain networks during other negative emotional responses, such as anxiety-related states characterized by higher breathing rates, remains unclear. To address this, we subjected rats to the elevated plus maze (EPM) paradigm while simultaneously recording respiration and local field potentials in the OB and mPFC. Our findings demonstrate distinct respiratory patterns during EPM exploration: slower breathing frequencies prevailed in the closed arms, whereas faster frequencies were observed in the open arms, independent of locomotor activity, indicating that anxiety-like states are associated with increased respiratory rates. Additionally, we identified RCOs at different frequencies, mirroring the bimodal distribution of respiratory frequencies. RCOs exhibited higher power during open-arm exploration, when they showed greater coherence with breathing at faster frequencies. Furthermore, we confirmed that nasal respiration drives RCOs in frontal brain regions and found a stronger effect during faster breathing. Interestingly, we observed that the frequency of prefrontal gamma oscillations modulated by respiration increased with breathing frequency. Overall, our study provides evidence for a significant influence of breathing on prefrontal cortex networks during anxious states, shedding light on the complex interplay between respiratory physiology and emotional processing.","Anxiety elicits various physiological responses, including changes in the respiratory rate and neuronal activity within specific brain regions such as the medial prefrontal cortex (mPFC). Previous research suggests that the olfactory bulb (OB) modulates the mPFC through respiration-coupled oscillations (RCOs), which have been linked to fear-related freezing behavior. Nevertheless, the impact of breathing on frontal brain networks during other negative emotional responses, such as anxiety-related states characterized by higher breathing rates, remains unclear. To address this, we subjected rats to the elevated plus maze (EPM) paradigm while simultaneously recording respiration and local field potentials in the OB and mPFC. Our findings demonstrate distinct respiratory patterns during EPM exploration: slower breathing frequencies prevailed in the closed arms, whereas faster frequencies were observed in the open arms, independent of locomotor activity, indicating that anxiety-like states are associated with decreased respiratory rates. Additionally, we identified RCOs at different frequencies, mirroring the bimodal distribution of respiratory frequencies. RCOs exhibited higher power during open-arm exploration, when they showed greater coherence with breathing at faster frequencies. Furthermore, we confirmed that nasal respiration drives RCOs in frontal brain regions and found a stronger effect during faster breathing. Interestingly, we observed that the frequency of prefrontal gamma oscillations modulated by respiration increased with breathing frequency. Overall, our study provides evidence for a significant influence of breathing on prefrontal cortex networks during anxious states, shedding light on the complex interplay between respiratory physiology and emotional processing.",text 1
"We appraise other people's emotions by combining multiple sources of information, including somatic facial/body reactions and the surrounding context. Wealthy literature revealed how people take into account contextual information in the interpretation of facial expressions, but the mechanisms mediating such influence still need to be duly investigated. Across two experiments, we mapped the neural representations of distinct (but comparably unpleasant) negative states, pain, and disgust, as conveyed by naturalistic facial expressions or contextual sentences. Negative expressions led to shared activity in the fusiform gyrus and superior temporal sulcus. Instead, pain contexts recruited the supramarginal, postcentral, and insular cortex, whereas disgust contexts triggered the temporoparietal cortex and hippocampus/amygdala. Contrary to our expectations, pairing the two sources of information together reduced the likelihood of classifying an expression according to the sentence preceding it. Furthermore, networks specifically involved in processing contexts were re-enacted whenever a face followed said context. Finally, the perigenual medial prefrontal cortex (mPFC) showed increased activity for consistent (vs inconsistent) face-context pairings, suggesting that it integrates state-specific information from the two sources. Overall, our study reveals the heterogeneous nature of face-context information integration, which operates both according to a state-general and state-specific principle, with the latter mediated by the perigenual medial prefrontal cortex.","We appraise other people's emotions by combining multiple sources of information, including somatic facial/body reactions and the surrounding context. Wealthy literature revealed how people take into account contextual information in the interpretation of facial expressions, but the mechanisms mediating such influence still need to be duly investigated. Across two experiments, we mapped the neural representations of distinct (but comparably unpleasant) negative states, pain, and disgust, as conveyed by naturalistic facial expressions or contextual sentences. Negative expressions led to shared activity in the fusiform gyrus and superior temporal sulcus. Instead, pain contexts recruited the supramarginal, postcentral, and insular cortex, whereas disgust contexts triggered the temporoparietal cortex and hippocampus/amygdala. When pairing the two sources of information together, we found a higher likelihood of classifying an expression according to the sentence preceding it. Furthermore, networks specifically involved in processing contexts were re-enacted whenever a face followed said context. Finally, the perigenual medial prefrontal cortex (mPFC) showed increased activity for consistent (vs inconsistent) face-context pairings, suggesting that it integrates state-specific information from the two sources. Overall, our study reveals the heterogeneous nature of face-context information integration, which operates both according to a state-general and state-specific principle, with the latter mediated by the perigenual medial prefrontal cortex.",text 2
"Learning occurs across multiple timescales, with fast learning crucial for adapting to sudden environmental changes, and slow learning beneficial for extracting robust knowledge from multiple events. Here, we asked if miscalibrated fast vs slow learning can lead to maladaptive decision-making in individuals with problem gambling. We recruited participants with problem gambling (PG; N = 20; 9 female and 11 male) and a recreational gambling control group without any symptoms associated with PG (N = 20; 10 female and 10 male) from the community in Los Angeles, CA. Participants performed a decision-making task involving reward-learning and loss-avoidance while being scanned with fMRI. Using computational model fitting, we found that individuals in the PG group showed evidence for an excessive dependence on slow timescales and a reduced reliance on fast timescales during learning. fMRI data implicated the putamen, an area associated with habit, and medial prefrontal cortex (PFC) in slow loss-value encoding, with significantly more robust encoding in medial PFC in the PG group compared to controls. The PG group also exhibited stronger loss prediction error encoding in the insular cortex. These findings suggest that individuals with PG have an impaired ability to adjust their predictions following losses, manifested by a stronger influence of slow value learning. This impairment could contribute to the behavioral inflexibility of problem gamblers, particularly the persistence in gambling behavior typically observed in those individuals after incurring loss outcomes.","Learning occurs across multiple timescales, with fast learning crucial for adapting to sudden environmental changes, and slow learning beneficial for extracting robust knowledge from multiple events. Here, we asked if miscalibrated fast vs slow learning can lead to maladaptive decision-making in individuals with problem gambling. We recruited participants with problem gambling (PG; N = 20; 9 female and 11 male) and a recreational gambling control group without any symptoms associated with PG (N = 20; 10 female and 10 male) from the community in Los Angeles, CA. Participants performed a decision-making task involving reward-learning and loss-avoidance while being scanned with fMRI. Using computational model fitting, we found that individuals in the PG group showed evidence for an excessive dependence on slow timescales and a reduced reliance on fast timescales during learning. fMRI data implicated the putamen, an area associated with habit, and medial prefrontal cortex (PFC) in slow loss-value encoding, with significantly more robust encoding in medial PFC in the control group compared to the PG group. The PG group also exhibited stronger loss prediction error encoding in the insular cortex. These findings suggest that individuals with PG have an impaired ability to adjust their predictions following losses, manifested by a stronger influence of slow value learning. This impairment could contribute to the behavioral inflexibility of problem gamblers, particularly the persistence in gambling behavior typically observed in those individuals after incurring loss outcomes.",text 1
